chrom	start	end
CP000068.1	794787	794803
CP000068.1	794946	794962
CP000068.1	795700	795716
CP000068.1	805213	805229
CP000068.1	805298	805318
CP000068.1	805831	805849
CP000068.1	806994	807010
CP000068.1	807038	807054
CP000068.1	807117	807133
CP000068.1	807386	807402
CP000068.1	807485	807501
CP000068.1	807534	807550
CP000068.1	807641	807657
CP000068.1	808129	808145
CP000068.1	809068	809084
CP000068.1	809610	809626
CP000068.1	811196	811212
CP000068.1	811806	811824
CP000068.1	812475	812493
CP000068.1	812494	812510
CP000068.1	812612	812628
CP000068.1	813085	813101
CP000068.1	813369	813385
CP000068.1	815134	815150
CP000068.1	815262	815278
CP000068.1	815633	815649
CP000068.1	816444	816460
CP000068.1	816670	816686
CP000068.1	817771	817789
CP000068.1	828650	828666
CP000068.1	828735	828755
CP000068.1	830628	830644
CP000068.1	830887	830905
CP000068.1	830961	830981
CP000068.1	831011	831027
CP000068.1	831513	831529
CP000068.1	831585	831601
CP000068.1	832008	832024
CP000068.1	834918	834934
CP000068.1	834995	835013
CP000068.1	835853	835869
CP000068.1	836976	836992
CP000068.1	837467	837483
CP000068.1	838129	838145
CP000068.1	839103	839119
CP000068.1	840762	840778
CP000068.1	840905	840921
CP000068.1	841147	841163
CP000068.1	841357	841379
CP000068.1	841670	841686
CP000068.1	841813	841829
CP000068.1	842055	842071
CP000068.1	842265	842287
CP000068.1	842578	842594
CP000068.1	842721	842737
CP000068.1	842963	842979
CP000068.1	843173	843195
CP000068.1	843481	843497
CP000068.1	843624	843640
CP000068.1	843866	843882
CP000068.1	844076	844098
CP000068.1	844389	844405
CP000068.1	844532	844548
CP000068.1	844774	844790
CP000068.1	844984	845006
CP000068.1	845292	845308
CP000068.1	845435	845451
CP000068.1	845677	845693
CP000068.1	845887	845909
CP000068.1	846200	846216
CP000068.1	846343	846359
CP000068.1	846585	846601
CP000068.1	846795	846817
CP000068.1	847108	847124
CP000068.1	847251	847267
CP000068.1	847493	847509
CP000068.1	847703	847725
CP000068.1	848010	848026
CP000068.1	848153	848169
CP000068.1	848395	848411
CP000068.1	848605	848627
CP000068.1	848913	848929
CP000068.1	849056	849072
CP000068.1	849298	849314
CP000068.1	849508	849530
CP000068.1	849821	849837
CP000068.1	849964	849980
CP000068.1	850206	850222
CP000068.1	850416	850438
CP000068.1	850729	850745
CP000068.1	850872	850888
CP000068.1	851114	851130
CP000068.1	851324	851346
CP000068.1	851636	851652
CP000068.1	851775	851791
CP000068.1	852017	852033
CP000068.1	852227	852249
CP000068.1	852540	852556
CP000068.1	852683	852699
CP000068.1	852925	852941
CP000068.1	854114	854130
CP000068.1	854916	854932
CP000068.1	855684	855700
CP000068.1	855962	855978
CP000068.1	856029	856045
CP000068.1	856373	856389
CP000068.1	856476	856492
CP000068.1	856645	856661
CP000068.1	857847	857863
CP000068.1	858999	859015
CP000068.1	860354	860370
CP000068.1	860615	860633
CP000068.1	860660	860684
CP000068.1	860914	860930
CP000068.1	860978	860994
CP000068.1	861068	861084
CP000068.1	861111	861127
CP000068.1	861593	861609
CP000068.1	861754	861770
CP000068.1	861835	861851
CP000068.1	862245	862263
CP000068.1	862467	862483
CP000068.1	862897	862915
CP000068.1	863540	863558
CP000068.1	863628	863644
CP000068.1	863706	863722
CP000068.1	864628	864644
CP000068.1	864778	864794
CP000068.1	865418	865434
CP000068.1	866087	866103
CP000068.1	866749	866767
CP000068.1	867191	867209
CP000068.1	868268	868284
CP000068.1	868398	868414
CP000068.1	868520	868536
CP000068.1	868864	868880
CP000068.1	869222	869238
CP000068.1	870023	870039
CP000068.1	870869	870885
CP000068.1	871032	871048
CP000068.1	871137	871153
CP000068.1	871802	871824
CP000068.1	871975	871991
CP000068.1	872090	872106
CP000068.1	872772	872788
CP000068.1	873506	873522
CP000068.1	874399	874415
CP000068.1	875145	875167
CP000068.1	876425	876441
CP000068.1	876566	876582
CP000068.1	876947	876963
CP000068.1	877352	877368
CP000068.1	877986	878002
CP000068.1	878753	878769
CP000068.1	878966	878982
CP000068.1	883624	883640
CP000068.1	884477	884493
CP000068.1	884582	884598
CP000068.1	885819	885835
CP000068.1	886703	886719
CP000068.1	887329	887345
CP000068.1	887656	887672
CP000068.1	888172	888188
CP000068.1	888397	888413
CP000068.1	889275	889293
CP000068.1	890682	890698
CP000068.1	890783	890807
CP000068.1	890863	890879
CP000068.1	891747	891765
CP000068.1	892179	892195
CP000068.1	892517	892535
CP000068.1	892651	892669
CP000068.1	893522	893544
CP000068.1	893989	894005
CP000068.1	895038	895054
CP000068.1	895638	895654
CP000068.1	895826	895842
CP000068.1	896010	896026
CP000068.1	896430	896446
CP000068.1	896732	896750
CP000068.1	897680	897704
CP000068.1	897841	897857
CP000068.1	898058	898074
CP000068.1	898393	898409
CP000068.1	898965	898981
CP000068.1	899013	899029
CP000068.1	900114	900130
CP000068.1	900295	900315
CP000068.1	900780	900796
CP000068.1	905148	905164
CP000068.1	905182	905198
CP000068.1	905255	905273
CP000068.1	906027	906043
CP000068.1	909837	909853
CP000068.1	910496	910518
CP000068.1	911520	911536
CP000068.1	912331	912347
CP000068.1	912621	912637
CP000068.1	912870	912894
CP000068.1	912895	912919
CP000068.1	912920	912944
CP000068.1	912945	912967
CP000068.1	913601	913619
CP000068.1	913637	913655
CP000068.1	914005	914021
CP000068.1	914492	914510
CP000068.1	915724	915740
CP000068.1	916342	916358
CP000068.1	917070	917086
CP000068.1	917755	917777
CP000068.1	917867	917883
CP000068.1	918241	918257
CP000068.1	918895	918911
CP000068.1	919728	919746
CP000068.1	919749	919765
CP000068.1	920939	920955
CP000068.1	921130	921146
CP000068.1	921716	921732
CP000068.1	922303	922321
CP000068.1	922480	922496
CP000068.1	922644	922660
CP000068.1	922849	922865
CP000068.1	923730	923746
CP000068.1	923878	923894
CP000068.1	924577	924593
CP000068.1	925395	925411
CP000068.1	927428	927444
CP000068.1	927606	927622
CP000068.1	928311	928327
CP000068.1	928752	928768
CP000068.1	929058	929074
CP000068.1	929349	929365
CP000068.1	931711	931727
CP000068.1	932236	932252
CP000068.1	933141	933157
CP000068.1	935458	935474
CP000068.1	935947	935963
CP000068.1	936404	936420
CP000068.1	936606	936630
CP000068.1	937667	937683
CP000068.1	938058	938074
CP000068.1	938607	938623
CP000068.1	939827	939843
CP000068.1	939997	940013
CP000068.1	940317	940335
CP000068.1	942954	942970
CP000068.1	950478	950496
CP000068.1	950867	950883
CP000068.1	950902	950918
CP000068.1	950920	950938
CP000068.1	950973	950989
CP000068.1	951532	951550
CP000068.1	953268	953292
CP000068.1	956266	956282
CP000068.1	956599	956615
CP000068.1	957292	957308
CP000068.1	957582	957598
CP000068.1	959283	959299
CP000068.1	960161	960177
CP000068.1	962428	962444
CP000068.1	962632	962648
CP000068.1	962776	962792
CP000068.1	964046	964062
CP000068.1	965427	965443
CP000068.1	966262	966278
CP000068.1	967878	967894
CP000068.1	967922	967938
CP000068.1	968690	968708
CP000068.1	968845	968861
CP000068.1	969368	969386
CP000068.1	970138	970154
CP000068.1	971942	971958
CP000068.1	972936	972952
CP000068.1	974026	974042
CP000068.1	974158	974174
CP000068.1	974452	974468
CP000068.1	974781	974797
CP000068.1	974844	974860
CP000068.1	975574	975590
CP000068.1	976035	976051
CP000068.1	976768	976784
CP000068.1	977512	977528
CP000068.1	980117	980133
CP000068.1	980639	980655
CP000068.1	980803	980819
CP000068.1	981026	981042
CP000068.1	981989	982005
CP000068.1	982024	982040
CP000068.1	982123	982139
CP000068.1	982664	982684
CP000068.1	983951	983967
CP000068.1	984603	984619
CP000068.1	985196	985216
CP000068.1	985602	985618
CP000068.1	987388	987404
CP000068.1	988320	988336
CP000068.1	988984	989000
CP000068.1	989009	989025
CP000068.1	990383	990399
CP000068.1	992964	992980
CP000068.1	993589	993605
CP000068.1	993974	993990
CP000068.1	995196	995212
CP000068.1	995618	995634
CP000068.1	995698	995714
CP000068.1	995967	995983
CP000068.1	996680	996696
CP000068.1	997676	997692
CP000068.1	999065	999085
CP000068.1	999754	999770
CP000068.1	1000551	1000567
CP000068.1	1000643	1000663
CP000068.1	1000777	1000793
CP000068.1	1000934	1000950
CP000068.1	1002082	1002098
CP000068.1	1005279	1005295
CP000068.1	1007428	1007444
CP000068.1	1010450	1010466
CP000068.1	1012093	1012111
CP000068.1	1012122	1012138
CP000068.1	1012190	1012208
CP000068.1	1012235	1012251
CP000068.1	1012703	1012719
CP000068.1	1013173	1013189
CP000068.1	1013681	1013699
CP000068.1	1013985	1014001
CP000068.1	1014784	1014800
CP000068.1	1014867	1014883
CP000068.1	1016911	1016935
CP000068.1	1017011	1017027
CP000068.1	1017639	1017655
CP000068.1	1017656	1017672
CP000068.1	1018340	1018356
CP000068.1	1018434	1018450
CP000068.1	1018537	1018553
CP000068.1	1020510	1020526
CP000068.1	1020629	1020645
CP000068.1	1020907	1020925
CP000068.1	1021331	1021349
CP000068.1	1021390	1021406
CP000068.1	1021435	1021451
CP000068.1	1022778	1022794
CP000068.1	1023564	1023580
CP000068.1	1023629	1023645
CP000068.1	1025500	1025516
CP000068.1	1026277	1026293
CP000068.1	1028922	1028938
CP000068.1	1028970	1028986
CP000068.1	1029056	1029072
CP000068.1	1029241	1029257
CP000068.1	1029835	1029851
CP000068.1	1029871	1029887
CP000068.1	1030275	1030291
CP000068.1	1030780	1030796
CP000068.1	1031489	1031507
CP000068.1	1031729	1031745
CP000068.1	1032912	1032928
CP000068.1	1033235	1033257
CP000068.1	1033724	1033740
CP000068.1	1033775	1033795
CP000068.1	1034322	1034346
CP000068.1	1034957	1034977
CP000068.1	1035172	1035194
CP000068.1	1037599	1037615
CP000068.1	1038336	1038352
CP000068.1	1038389	1038405
CP000068.1	1039196	1039212
CP000068.1	1040012	1040028
CP000068.1	1040065	1040087
CP000068.1	1042318	1042334
CP000068.1	1042656	1042672
CP000068.1	1042843	1042859
CP000068.1	1043773	1043789
CP000068.1	1044692	1044708
CP000068.1	1044790	1044806
CP000068.1	1045332	1045348
CP000068.1	1045369	1045385
CP000068.1	1045903	1045919
CP000068.1	1047723	1047745
CP000068.1	1048163	1048185
CP000068.1	1048456	1048472
CP000068.1	1049704	1049720
CP000068.1	1050447	1050463
CP000068.1	1050886	1050902
CP000068.1	1051416	1051432
CP000068.1	1051508	1051528
CP000068.1	1052079	1052095
CP000068.1	1052615	1052631
CP000068.1	1052788	1052810
CP000068.1	1053101	1053117
CP000068.1	1054598	1054618
CP000068.1	1054858	1054874
CP000068.1	1055028	1055044
CP000068.1	1055177	1055199
CP000068.1	1056022	1056038
CP000068.1	1056448	1056464
CP000068.1	1058294	1058312
CP000068.1	1059868	1059884
CP000068.1	1059893	1059909
CP000068.1	1060142	1060158
CP000068.1	1060964	1060980
CP000068.1	1061237	1061253
CP000068.1	1062124	1062140
CP000068.1	1062247	1062263
CP000068.1	1062771	1062787
CP000068.1	1063083	1063099
CP000068.1	1064027	1064043
CP000068.1	1064232	1064248
CP000068.1	1067509	1067525
CP000068.1	1068367	1068387
CP000068.1	1069796	1069812
CP000068.1	1070629	1070645
CP000068.1	1071374	1071390
CP000068.1	1071642	1071660
CP000068.1	1071753	1071769
CP000068.1	1072786	1072804
CP000068.1	1075429	1075445
CP000068.1	1075663	1075679
CP000068.1	1077617	1077633
CP000068.1	1079132	1079148
CP000068.1	1079159	1079175
CP000068.1	1079177	1079193
CP000068.1	1079825	1079847
CP000068.1	1080826	1080842
CP000068.1	1081368	1081384
CP000068.1	1082459	1082477
CP000068.1	1084206	1084222
CP000068.1	1084335	1084353
CP000068.1	1084371	1084387
CP000068.1	1085116	1085132
CP000068.1	1085540	1085556
CP000068.1	1086331	1086347
CP000068.1	1086362	1086384
CP000068.1	1087002	1087018
CP000068.1	1088555	1088573
CP000068.1	1088809	1088825
CP000068.1	1089646	1089670
CP000068.1	1090759	1090777
CP000068.1	1091608	1091626
CP000068.1	1091664	1091684
CP000068.1	1094012	1094028
CP000068.1	1094465	1094481
CP000068.1	1094833	1094849
CP000068.1	1095526	1095546
CP000068.1	1095946	1095962
CP000068.1	1097678	1097694
CP000068.1	1098199	1098215
CP000068.1	1099426	1099442
CP000068.1	1100377	1100393
CP000068.1	1100969	1100989
CP000068.1	1101173	1101189
CP000068.1	1101456	1101472
CP000068.1	1101681	1101699
CP000068.1	1102016	1102032
CP000068.1	1102059	1102075
CP000068.1	1102955	1102971
CP000068.1	1103029	1103051
CP000068.1	1103542	1103558
CP000068.1	1104473	1104489
CP000068.1	1104965	1104981
CP000068.1	1108188	1108204
CP000068.1	1108984	1109002
CP000068.1	1110732	1110748
CP000068.1	1110932	1110948
CP000068.1	1111245	1111261
CP000068.1	1112073	1112089
CP000068.1	1113091	1113107
CP000068.1	1113863	1113879
CP000068.1	1114339	1114355
CP000068.1	1117114	1117130
CP000068.1	1117762	1117784
CP000068.1	1117931	1117955
CP000068.1	1118480	1118496
CP000068.1	1120088	1120108
CP000068.1	1122888	1122904
CP000068.1	1123373	1123389
CP000068.1	1123575	1123591
CP000068.1	1124439	1124455
CP000068.1	1125884	1125900
CP000068.1	1126677	1126695
CP000068.1	1127135	1127151
CP000068.1	1127292	1127308
CP000068.1	1128419	1128435
CP000068.1	1128441	1128457
CP000068.1	1129453	1129469
CP000068.1	1129878	1129894
CP000068.1	1130155	1130171
CP000068.1	1130317	1130333
CP000068.1	1131137	1131153
CP000068.1	1131168	1131186
CP000068.1	1133213	1133229
CP000068.1	1133251	1133267
CP000068.1	1133302	1133318
CP000068.1	1139343	1139365
CP000068.1	1139945	1139961
CP000068.1	1140190	1140206
CP000068.1	1141747	1141763
CP000068.1	1142144	1142162
CP000068.1	1148126	1148142
CP000068.1	1149027	1149047
CP000068.1	1149180	1149196
CP000068.1	1149460	1149480
CP000068.1	1149802	1149820
CP000068.1	1151039	1151055
CP000068.1	1153074	1153090
CP000068.1	1153736	1153752
CP000068.1	1153795	1153811
CP000068.1	1154367	1154383
CP000068.1	1154471	1154487
CP000068.1	1154655	1154671
CP000068.1	1155246	1155262
CP000068.1	1155612	1155628
CP000068.1	1156160	1156176
CP000068.1	1157993	1158009
CP000068.1	1159239	1159255
CP000068.1	1159669	1159685
CP000068.1	1160002	1160018
CP000068.1	1160626	1160644
CP000068.1	1160979	1160995
CP000068.1	1163026	1163046
CP000068.1	1167229	1167245
CP000068.1	1167636	1167652
CP000068.1	1169515	1169533
CP000068.1	1169898	1169920
CP000068.1	1170357	1170373
CP000068.1	1171194	1171218
CP000068.1	1171610	1171630
CP000068.1	1171812	1171828
CP000068.1	1173665	1173681
CP000068.1	1173798	1173814
CP000068.1	1175469	1175485
CP000068.1	1175824	1175840
CP000068.1	1177370	1177386
CP000068.1	1181007	1181023
CP000068.1	1181907	1181923
CP000068.1	1184014	1184036
CP000068.1	1184693	1184709
CP000068.1	1186573	1186589
CP000068.1	1186763	1186779
CP000068.1	1190713	1190729
CP000068.1	1191224	1191240
CP000068.1	1192749	1192767
CP000068.1	1194092	1194108
CP000068.1	1194125	1194141
CP000068.1	1194841	1194857
CP000068.1	1195154	1195170
CP000068.1	1195640	1195660
CP000068.1	1196084	1196100
CP000068.1	1196580	1196596
CP000068.1	1197606	1197622
CP000068.1	1198392	1198408
CP000068.1	1198853	1198873
CP000068.1	1199150	1199166
CP000068.1	1199748	1199764
CP000068.1	1200034	1200050
CP000068.1	1200756	1200774
CP000068.1	1201095	1201111
CP000068.1	1201316	1201332
CP000068.1	1202328	1202344
CP000068.1	1204747	1204769
CP000068.1	1205639	1205655
CP000068.1	1206464	1206480
CP000068.1	1206604	1206620
CP000068.1	1208995	1209011
CP000068.1	1209067	1209087
CP000068.1	1209548	1209564
CP000068.1	1209771	1209787
CP000068.1	1210235	1210251
CP000068.1	1210731	1210747
CP000068.1	1213762	1213778
CP000068.1	1213835	1213851
CP000068.1	1216158	1216174
CP000068.1	1216753	1216769
CP000068.1	1217260	1217276
CP000068.1	1217747	1217763
CP000068.1	1217850	1217866
CP000068.1	1217965	1217981
CP000068.1	1218038	1218054
CP000068.1	1218498	1218514
CP000068.1	1218695	1218713
CP000068.1	1218820	1218836
CP000068.1	1219253	1219269
CP000068.1	1219628	1219644
CP000068.1	1220689	1220707
CP000068.1	1220926	1220942
CP000068.1	1221034	1221050
CP000068.1	1221123	1221139
CP000068.1	1221773	1221789
CP000068.1	1222187	1222203
CP000068.1	1224847	1224863
CP000068.1	1226061	1226077
CP000068.1	1226831	1226849
CP000068.1	1227481	1227497
CP000068.1	1227792	1227808
CP000068.1	1227897	1227913
CP000068.1	1227984	1228006
CP000068.1	1228714	1228730
CP000068.1	1231901	1231917
CP000068.1	1232801	1232817
CP000068.1	1233139	1233155
CP000068.1	1233631	1233647
CP000068.1	1233785	1233805
CP000068.1	1233917	1233933
CP000068.1	1234169	1234187
CP000068.1	1235015	1235031
CP000068.1	1236620	1236636
CP000068.1	1237038	1237054
CP000068.1	1237253	1237269
CP000068.1	1237687	1237705
CP000068.1	1237804	1237820
CP000068.1	1237995	1238017
CP000068.1	1239007	1239023
CP000068.1	1240306	1240322
CP000068.1	1240663	1240679
CP000068.1	1240897	1240913
CP000068.1	1241275	1241291
CP000068.1	1243210	1243226
CP000068.1	1243527	1243543
CP000068.1	1243590	1243606
CP000068.1	1245065	1245081
CP000068.1	1246983	1247005
CP000068.1	1247210	1247234
CP000068.1	1247320	1247336
CP000068.1	1249076	1249092
CP000068.1	1250266	1250282
CP000068.1	1250897	1250913
CP000068.1	1251759	1251775
CP000068.1	1251974	1251990
CP000068.1	1252046	1252062
CP000068.1	1253746	1253762
CP000068.1	1257457	1257473
CP000068.1	1257616	1257632
CP000068.1	1257952	1257968
CP000068.1	1258916	1258934
CP000068.1	1258943	1258959
CP000068.1	1260494	1260510
CP000068.1	1260723	1260739
CP000068.1	1261015	1261031
CP000068.1	1261173	1261193
CP000068.1	1263176	1263192
CP000068.1	1263829	1263845
CP000068.1	1263955	1263971
CP000068.1	1264043	1264059
CP000068.1	1264100	1264116
CP000068.1	1267885	1267901
CP000068.1	1268313	1268329
CP000068.1	1268498	1268514
CP000068.1	1268905	1268921
CP000068.1	1269318	1269336
CP000068.1	1269965	1269989
CP000068.1	1270452	1270468
CP000068.1	1270925	1270941
CP000068.1	1271993	1272011
CP000068.1	1272271	1272287
CP000068.1	1272995	1273011
CP000068.1	1274367	1274383
CP000068.1	1275705	1275723
CP000068.1	1275983	1275999
CP000068.1	1276707	1276723
CP000068.1	1278769	1278789
CP000068.1	1280903	1280919
CP000068.1	1281480	1281496
CP000068.1	1283351	1283367
CP000068.1	1283405	1283421
CP000068.1	1286166	1286184
CP000068.1	1286621	1286637
CP000068.1	1286682	1286700
CP000068.1	1290522	1290546
CP000068.1	1291162	1291184
CP000068.1	1292916	1292932
CP000068.1	1293164	1293182
CP000068.1	1294332	1294356
CP000068.1	1294752	1294768
CP000068.1	1296044	1296060
CP000068.1	1297682	1297698
CP000068.1	1297700	1297720
CP000068.1	1298898	1298914
CP000068.1	1301412	1301428
CP000068.1	1302322	1302338
CP000068.1	1302420	1302436
CP000068.1	1302524	1302540
CP000068.1	1302871	1302887
CP000068.1	1302977	1302993
CP000068.1	1303800	1303816
CP000068.1	1305040	1305056
CP000068.1	1306271	1306287
CP000068.1	1310100	1310116
CP000068.1	1310225	1310241
CP000068.1	1312524	1312540
CP000068.1	1312657	1312673
CP000068.1	1313360	1313376
CP000068.1	1313510	1313526
CP000068.1	1315307	1315323
CP000068.1	1315475	1315491
CP000068.1	1316215	1316231
CP000068.1	1316388	1316404
CP000068.1	1317102	1317124
CP000068.1	1318206	1318222
CP000068.1	1318271	1318287
CP000068.1	1318372	1318388
CP000068.1	1320621	1320637
CP000068.1	1320721	1320737
CP000068.1	1320890	1320906
CP000068.1	1320970	1320986
CP000068.1	1321106	1321122
CP000068.1	1321530	1321546
CP000068.1	1322443	1322459
CP000068.1	1322633	1322649
CP000068.1	1323969	1323985
CP000068.1	1324855	1324871
CP000068.1	1324887	1324903
CP000068.1	1325349	1325365
CP000068.1	1326624	1326640
CP000068.1	1327027	1327043
CP000068.1	1327859	1327875
CP000068.1	1329522	1329538
CP000068.1	1330438	1330454
CP000068.1	1332535	1332551
CP000068.1	1333731	1333747
CP000068.1	1334004	1334020
CP000068.1	1335318	1335334
CP000068.1	1336098	1336114
CP000068.1	1336214	1336230
CP000068.1	1337391	1337407
CP000068.1	1338327	1338343
CP000068.1	1339649	1339665
CP000068.1	1340398	1340414
CP000068.1	1340657	1340675
CP000068.1	1340809	1340825
CP000068.1	1342599	1342617
CP000068.1	1345569	1345585
CP000068.1	1345763	1345779
CP000068.1	1346157	1346173
CP000068.1	1346750	1346766
CP000068.1	1351608	1351624
CP000068.1	1352182	1352198
CP000068.1	1352457	1352473
CP000068.1	1352711	1352727
CP000068.1	1354935	1354953
CP000068.1	1357885	1357901
CP000068.1	1358096	1358112
CP000068.1	1359800	1359822
CP000068.1	1359996	1360020
CP000068.1	1360547	1360563
CP000068.1	1360810	1360826
CP000068.1	1360917	1360933
CP000068.1	1361216	1361234
CP000068.1	1361526	1361542
CP000068.1	1362859	1362875
CP000068.1	1363976	1363992
CP000068.1	1365200	1365222
CP000068.1	1367553	1367569
CP000068.1	1370066	1370082
CP000068.1	1370107	1370123
CP000068.1	1372516	1372532
CP000068.1	1372617	1372633
CP000068.1	1376241	1376257
CP000068.1	1379282	1379298
CP000068.1	1382299	1382315
CP000068.1	1383151	1383167
CP000068.1	1383503	1383519
CP000068.1	1384514	1384530
CP000068.1	1385006	1385024
CP000068.1	1386732	1386752
CP000068.1	1387399	1387415
CP000068.1	1387680	1387696
CP000068.1	1387905	1387921
CP000068.1	1388327	1388343
CP000068.1	1388380	1388396
CP000068.1	1389094	1389110
CP000068.1	1389939	1389955
CP000068.1	1390333	1390349
CP000068.1	1390699	1390717
CP000068.1	1391401	1391419
CP000068.1	1391869	1391885
CP000068.1	1392151	1392167
CP000068.1	1392645	1392661
CP000068.1	1392805	1392821
CP000068.1	1393223	1393239
CP000068.1	1393365	1393381
CP000068.1	1393387	1393403
CP000068.1	1396097	1396113
CP000068.1	1397568	1397586
CP000068.1	1398207	1398223
CP000068.1	1399050	1399068
CP000068.1	1400015	1400031
CP000068.1	1401719	1401735
CP000068.1	1402103	1402119
CP000068.1	1407802	1407820
CP000068.1	1407859	1407875
CP000068.1	1408516	1408536
CP000068.1	1410521	1410537
CP000068.1	1411358	1411374
CP000068.1	1413114	1413134
CP000068.1	1414277	1414293
CP000068.1	1414711	1414731
CP000068.1	1415319	1415335
CP000068.1	1415437	1415453
CP000068.1	1416265	1416281
CP000068.1	1416956	1416972
CP000068.1	1417033	1417049
CP000068.1	1418603	1418619
CP000068.1	1419380	1419396
CP000068.1	1419546	1419570
CP000068.1	1419571	1419591
CP000068.1	1419967	1419989
CP000068.1	1420124	1420140
CP000068.1	1420501	1420517
CP000068.1	1420614	1420630
CP000068.1	1421707	1421723
CP000068.1	1422509	1422525
CP000068.1	1422842	1422858
CP000068.1	1423995	1424011
CP000068.1	1424804	1424820
CP000068.1	1425424	1425442
CP000068.1	1425923	1425939
CP000068.1	1426326	1426342
CP000068.1	1427048	1427064
CP000068.1	1428047	1428063
CP000068.1	1428616	1428632
CP000068.1	1428889	1428905
CP000068.1	1428950	1428966
CP000068.1	1429258	1429274
CP000068.1	1429985	1430001
CP000068.1	1430425	1430441
CP000068.1	1431216	1431236
CP000068.1	1436035	1436051
CP000068.1	1436223	1436247
CP000068.1	1436441	1436463
CP000068.1	1436487	1436503
CP000068.1	1436792	1436808
CP000068.1	1438952	1438968
CP000068.1	1439154	1439170
CP000068.1	1439270	1439286
CP000068.1	1439393	1439409
CP000068.1	1440791	1440807
CP000068.1	1442452	1442468
CP000068.1	1442808	1442824
CP000068.1	1443584	1443600
CP000068.1	1444228	1444248
CP000068.1	1445258	1445274
CP000068.1	1446501	1446517
CP000068.1	1446741	1446757
CP000068.1	1447056	1447072
CP000068.1	1447652	1447668
CP000068.1	1448225	1448241
CP000068.1	1448312	1448332
CP000068.1	1448373	1448389
CP000068.1	1448951	1448967
CP000068.1	1448996	1449018
CP000068.1	1449166	1449182
CP000068.1	1449501	1449517
CP000068.1	1449889	1449905
CP000068.1	1450131	1450147
CP000068.1	1451661	1451677
CP000068.1	1452396	1452412
CP000068.1	1453504	1453520
CP000068.1	1454829	1454845
CP000068.1	1454863	1454879
CP000068.1	1456414	1456430
CP000068.1	1458308	1458324
CP000068.1	1459776	1459792
CP000068.1	1463635	1463651
CP000068.1	1465035	1465051
CP000068.1	1465493	1465509
CP000068.1	1466552	1466570
CP000068.1	1466770	1466786
CP000068.1	1468678	1468694
CP000068.1	1468894	1468910
CP000068.1	1474809	1474827
CP000068.1	1475410	1475426
CP000068.1	1476143	1476159
CP000068.1	1476982	1476998
CP000068.1	1478158	1478174
CP000068.1	1478557	1478573
CP000068.1	1480474	1480494
CP000068.1	1482499	1482515
CP000068.1	1484080	1484096
CP000068.1	1485889	1485905
CP000068.1	1486961	1486977
CP000068.1	1488102	1488118
CP000068.1	1488627	1488643
CP000068.1	1488746	1488766
CP000068.1	1490826	1490842
CP000068.1	1491987	1492003
CP000068.1	1492277	1492293
CP000068.1	1492593	1492609
CP000068.1	1493324	1493342
CP000068.1	1496626	1496642
CP000068.1	1496712	1496728
CP000068.1	1497255	1497277
CP000068.1	1497383	1497399
CP000068.1	1497889	1497905
CP000068.1	1498289	1498305
CP000068.1	1498343	1498359
CP000068.1	1502255	1502271
CP000068.1	1503712	1503728
CP000068.1	1505286	1505302
CP000068.1	1505307	1505323
CP000068.1	1506985	1507003
CP000068.1	1507160	1507176
CP000068.1	1507920	1507936
CP000068.1	1508621	1508637
CP000068.1	1512498	1512518
CP000068.1	1513334	1513350
CP000068.1	1515721	1515737
CP000068.1	1516574	1516594
CP000068.1	1517162	1517178
CP000068.1	1517357	1517373
CP000068.1	1517472	1517488
CP000068.1	1518752	1518770
CP000068.1	1518980	1518996
CP000068.1	1519207	1519223
CP000068.1	1519731	1519747
CP000068.1	1520034	1520050
CP000068.1	1520177	1520197
CP000068.1	1521998	1522014
CP000068.1	1522465	1522481
CP000068.1	1522990	1523006
CP000068.1	1524287	1524303
CP000068.1	1524930	1524946
CP000068.1	1525404	1525420
CP000068.1	1526802	1526818
CP000068.1	1527991	1528009
CP000068.1	1528405	1528421
CP000068.1	1528492	1528508
CP000068.1	1530452	1530468
CP000068.1	1531819	1531835
CP000068.1	1531865	1531881
CP000068.1	1532544	1532560
CP000068.1	1533505	1533521
CP000068.1	1533599	1533615
CP000068.1	1534170	1534186
CP000068.1	1535107	1535123
CP000068.1	1535678	1535694
CP000068.1	1535999	1536015
CP000068.1	1536241	1536257
CP000068.1	1537537	1537553
CP000068.1	1538142	1538158
CP000068.1	1538378	1538396
CP000068.1	1540002	1540018
CP000068.1	1540135	1540155
CP000068.1	1540942	1540964
CP000068.1	1541067	1541083
CP000068.1	1541134	1541150
CP000068.1	1541284	1541300
CP000068.1	1542959	1542975
CP000068.1	1543103	1543127
CP000068.1	1543473	1543489
CP000068.1	1543695	1543713
CP000068.1	1544269	1544285
CP000068.1	1544581	1544597
CP000068.1	1544902	1544918
CP000068.1	1545397	1545413
CP000068.1	1545841	1545857
CP000068.1	1546937	1546953
CP000068.1	1547700	1547720
CP000068.1	1551706	1551722
CP000068.1	1551895	1551911
CP000068.1	1553268	1553284
CP000068.1	1553727	1553743
CP000068.1	1554091	1554107
CP000068.1	1554427	1554443
CP000068.1	1554551	1554567
CP000068.1	1555743	1555759
CP000068.1	1555893	1555911
CP000068.1	1558221	1558237
CP000068.1	1558372	1558388
CP000068.1	1558905	1558921
CP000068.1	1561167	1561183
CP000068.1	1562124	1562140
CP000068.1	1562391	1562407
CP000068.1	1565256	1565272
CP000068.1	1565854	1565874
